created_at,full_text,sentiment
2023-07-10 10:18:46+00:00,"['asuransi', 'swasta', 'topcer']",2
2023-07-10 09:05:22+00:00,"['beliau', 'pake', 'asuransi', 'swasta', 'pke', 'asuransi', 'pemerintah']",0
2023-07-10 07:06:17+00:00,"['kalo', 'kantor', 'cuamik', 'dapet', 'asuransi', 'kesehatan', 'swasta', 'yg', 'oke', 'cover', 'kayanyaa', 'bener', 'ngebantu', 'bgt', 'bgttt', 'nantiii']",4
2023-07-10 02:43:04+00:00,"['dimana', 'gak', 'cover', 'pakai', 'asuransi', 'swasta', 'yg', 'iurannya', 'ribu', 'sebulan', 'gak', 'dicover', 'klo', 'tindak', 'pidana', 'yg', 'bayar', 'ya', 'mencelakai', 'suruh', 'tanggung']",4
2023-07-10 02:37:59+00:00,"['iya', 'swasta', 'bayar', 'iuran', 'ribu', 'sebulan', 'gak', 'ribet', 'klo', 'disiram', 'air', 'panas', 'wajahnya', 'orang', 'asuransi', 'swasta', 'gak', 'bayarin', 'biaya', 'pengobatannya', 'tolak', 'kayak', 'bpjs']",4
2023-07-10 01:21:15+00:00,"['asuransi', 'swasta', 'yg', 'yaa', 'coba', 'lihat', 'premi', 'nya']",0
2023-07-09 23:54:21+00:00,"['asuransi', 'swasta', 'mengcover', 'kecelakaan', 'korban', 'kejahatan', 'ya', 'korban', 'pelaku', 'contoh', 'david', 'yg', 'aniaya', 'mario', 'habis', 'miliaran', 'cover', 'asuransi']",0
2023-07-09 16:30:04+00:00,"['ga', 'dapet', 'asuransi', 'swasta', 'bonus', 'tahunan', 'cuti', 'tahunan', 'kerja', 'beda', 'banget', 'ga', 'kaya', 'employee', 'under', 'client', 'nya', 'langsung']",2
2023-07-09 13:30:08+00:00,"['liat', 'iklan', 'dmn', 'gitu', 'asuransi', 'hewan', 'lhooo', 'kalo', 'ga', 'salah', 'k', 'wkwk', 'yaa', 'swasta', 'gitu', 'ya', 'kayaknya', 'mah']",2
2023-07-09 12:51:54+00:00,"['yaaa', 'aja', 'kyk', 'asuransi', 'asuransi', 'tuh', 'pst', 'aturan', 'birokrasinya', 'kak', 'asuransi', 'swasta', 'yg', 'mahal', 'aja', 'kdg', 'blm', 'cover', 'gbs', 'claim']",4
2023-07-09 12:00:30+00:00,"['bpjs', 'murah', 'mas', 'banding', 'asuransi', 'ribet', 'sarankan', 'kl', 'dana', 'swasta', 'semoga', 'lbh']",0
2023-07-09 11:47:49+00:00,"['bpjs', 'milik', 'pemerintah', 'aturannya', 'asuransi', 'swasta']",0
2023-07-09 10:29:49+00:00,"['mending', 'daftar', 'asuransi', 'kesehatan', 'swasta']",0
2023-07-09 09:36:47+00:00,"['bpjs', 'utk', 'coverage', 'menang', 'menurutku', 'asuransi', 'swasta']",1
2023-07-09 08:18:12+00:00,"['iya', 'beda', 'asuransinya', 'asuransi', 'swasta', 'aja', 'ga', 'penyakit', 'cover', 'bpjs', 'masyarakat', 'ga', 'melek', 'asuransi']",2
2023-07-08 12:17:30+00:00,"['asuransi', 'yg', 'swasta']",1
2023-07-08 10:52:11+00:00,"['asuransi', 'swasta', 'gk', 'ros']",2
2023-07-08 10:48:32+00:00,"['hmm', 'maksudnya', 'premi', 'asuransi', 'swasta', 'yg', 'dibayarkan', 'iuran', 'jkn', 'dalamnya', 'manfaatnya', 'dikoordinasikan', 'mohon', 'maaf', 'salah', 'menanggapi', 'yg', 'iuran', 'universal', 'asuransi', 'swasta', 't', 'co', 'flyqmfh']",1
2023-07-08 10:20:11+00:00,"['bpjs', 'kagak', 'bedanya', 'dng', 'asuransi', 'swasta', 'kagak', 'bayar', 'iuran', 'ya', 'kagak', 'klaim', 'fakir', 'miskin', 'anak', 'terlantar', 'yg', 'sabar', 'aja']",2
2023-07-08 05:20:10+00:00,"['terkait', 'dgn', 'berita', 'pakai', 'asuransi', 'swasta', 'yg', 'info', 'yg', 'berita', 'krn', 'info', 'djsn', 'yg', 'pahami', 'masyarakat', 'yg', 'sdh', 'bayar', 'asuransi', 'swasta', 'tdk', 'bayar', 'jkn', 'manfaat', 'jkn', 'asuransi', 'swasta', 'yg', 'dikoordinasikan', 'skema', 'cob']",1
2023-07-08 03:36:04+00:00,"['kadang', 'org', 'yg', 'join', 'asuransi', 'swasta', 'tp', 'enggan', 'krna', 'kebanyakan', 'asuransi', 'skrg', 'ga', 'bener', 'alias', 'uang', 'dikorupsiin', 'susah', 'claim', 'udh', 'kasusnya', 'jg']",2
2023-07-08 03:03:20+00:00,"['bpjs', 'coverannya', 'luas', 'usia', 'orang', 'kaya', 'suka', 'males', 'aja', 'kalo', 'pake', 'bpjs', 'pake', 'asuransi', 'swasta', 'kalo', 'kepaksa', 'banget', 'pake', 'bpjs', 'prosedurnya', 'ribet']",2
2023-07-08 02:11:37+00:00,"['david', 'ozora', 'stem', 'cell', 'yg', 'harganya', 'ratusan', 'juta', 'gak', 'dicover', 'bpjs', 'asuransi', 'swasta', 'fisioterapinya', 'gak', 'tercover', 'realistis', 'celah', 'dgn', 'biaya', 'yg', 'tercover', 'polis', 'anaknya', 'hidup', 'pasang', 'cochlear', 'implant', 'jt', 'keatas', 'gak']",2
2023-07-07 16:02:26+00:00,"['bpjs', 'kagak', 'beda', 'asuransi', 'yg', 'dikelola', 'swasta', 'rakyat', 'hrs', 'bayar', 'iuran', 'beban', 'negara']",2
2023-07-07 14:57:21+00:00,"['pake', 'asuransi', 'swasta', 'gamau', 'beban', 'negara', 'wkwk']",2
2023-07-07 10:50:42+00:00,"['asn', 'penghasilan', 'nanggung', 'mesti', 'bayar', 'ukt', 'ptn', 'kelas', 'menengah', 'diperas', 'motor', 'negara', 'kelas', 'menengah', 'masuk', 'panci', 'presto', 'penuh', 'tekanan', 'bpjs', 'bikin', 'kelas', 'universal', 'bikin', 'asuransi', 'swasta']",2
2023-07-07 05:32:44+00:00,"['tdk', 'asuransi', 'kesehatan', 'swasta', 'bpjs', 'kades', 'kelas', 'kades', 'kelak', 'difungsikan', 'sbg', 'raja', 'desa', 'menguasai', 'dana', 'desa', 'plus', 'sikat', 'dana', 'membayar', 'layanan', 'kesehatan', 'yg', 'dibandingkan', 'dg', 'warga', 'desa']",2
2023-07-07 03:46:42+00:00,"['lho', 'quotenya', 'ttg', 'kades', 'yg', 'diksh', 'anggaran', 'sdgkn', 'anggaran', 'kesehatan', 'dipangkas', 'kades', 'kaya', 'tho', 'blm', 'jg', 'mreka', 'pny', 'bpjs', 'n', 'asuransi', 'swasta']",2
2023-07-07 03:41:00+00:00,"['ga', 'denise', 'belain', 'bikin', 'asuransi', 'swasta', 'biar', 'lahiran', 'rs', 'lahiran', 'rs', 'bpjs', 'tinggal', 'pilih', 'rs', 'gamau', 'intinya', 'sih']",2
2023-07-06 05:08:02+00:00,"['manfaat', 'asuransi', 'swasta', 'bpjs', 'kesehatan', 't', 'co', 'ybaxqgnrvz']",2
2023-07-06 01:37:15+00:00,"['u', 'too', 'mbak', 'stephanie', 'sehatt', 'ya', 'mbak', 'iya', 'mbak', 'back', 'up', 'asuransi', 'yg', 'miliki', 'bpjs', 'amp', 'swasta', 'krn', 'back', 'upnya', 'mengandalkan', 'cash', 'beresiko', 'pengalaman', 'suami', 'operasi', 'acl', 'april', 'kmrn', 'tagihan', 'jt']",2
2023-07-05 15:38:10+00:00,"['sepakattttt', 'bermanfaat', 'rawat', 'jalan', 'sebulan', 'pasien', 'habis', 'ribuan', 'pake', 'bpjs', 'cuman', 'bayar', 'iuran', 'bulanan', 'yg', 'terjangkau', 'dibanding', 'asuransi', 'swasta', 'sepengalamanku', 'pelayanan', 'dgn', 'pasien']",4
2023-07-05 15:30:23+00:00,"['samaa', 'mbak', 'sayapun', 'bpjs', 'rawat', 'jalan', 'keluhan', 'ringan', 'aja', 'faskes', 'tingakt', 'nya', 'helpfull', 'rawat', 'inap', 'percepatan', 'penanganan', 'pengobatan', 'asuransi', 'swasta']",2
2023-07-05 10:20:48+00:00,"['konteks', 'asuransi', 'kesehatan', 'swasta', 'asuransi', 'kesehatan', 'bpjs', 'kesehatan']",0
2023-07-05 10:10:18+00:00,"['izin', 'konteks', 'premi', 'asuransi', 'kesehatan', 'swasta', 'disediakan', 'pemberi', 'kerja', 'pekerja', 'dikecualikan', 'pajak', 'natura', 'ya', 'terima', 'kasih']",1
2023-07-05 09:32:05+00:00,"['tp', 'ya', 'plus', 'minusnya', 'pake', 'bpjs', 'sih', 'saran', 'w', 'klo', 'gamau', 'asuransi', 'swasta', 'bener', 'nabung', 'terpisah', 'kesehatan', 'kalo', 'udah', 'mentok', 'uang', 'tabunganya', 'abis', 'dah', 'pake', 'bpjs', 'pas', 'pengobatannya', 'udah', 'jalan', 'jd', 'gak', 'pas', 'lg', 'sekarat']",2
2023-07-05 08:59:37+00:00,"['rsgm', 'ui', 'dl', 'udh', 'terlanjur', 'sakit', 'kl', 'ngurus', 'dr', 'bpjs', 'ato', 'asuransi', 'swasta', 'takut', 'riweh', 'jdnya', 'langsung', 'coba', 'rsgm', 'ui', 'yg', 'salemba', 'ngantri', 'tp', 'udh', 'dpt', 'diagnosis', 'langsung', 'disuruh', 'rontgen', 'situ', 'jg', 'dirujuk', 'poli', 'bedah', 'mulut']",4
2023-07-05 08:31:40+00:00,"['td', 'trd', 'kek', 'gini', 'ga', 'main', 'toyor', 'siihh', 'ngaku', 'pnya', 'jabatan', 'kenalan', 'org', 'pnting', 'lucu', 'nya', 'pake', 'baju', 'lembaga', 'hukum', 'tp', 'ga', 'ikuti', 'aturan', 'klo', 'berduit', 'jabatan', 'ya', 'pke', 'asuransi', 'biar', 'gampang', 'ngotot', 'mo', 'pk', 'bpjs', 'rs', 'swasta', 'sdangkan', 'ga', 'alur', 'bpjs', 'lol']",2
2023-07-05 08:18:52+00:00,"['bpjs', 'ngebantu', 'gw', 'asuransi', 'kantor', 'ga', 'cover', 'biaya', 'perawatan', 'gw', 'puskesmas', 'deket', 'rumah', 'dapet', 'rujukan', 'rsud', 'langsung', 'dapet', 'dokter', 'spesialis', 'yg', 'top', 'banget', 'obat', 'yg', 'didapet', 'obat', 'rawat', 'jalan', 'rs', 'swasta']",2
2023-07-05 06:49:17+00:00,"['asuransi', 'swasta', 'bumn', 'nipu', 'nasabah', 'mengalami', 'lbh', 'thn', 'yg', 'silam', 'sulit', 'banget', 'utk', 'nagih', 'pdhl', 'gk', 'alasan', 'syaratnya', 'nyerah', 'aja']",1
2023-07-05 04:36:50+00:00,"['gue', 'dokternya', 'mayapada', 'lebak', 'bulus', 'yg', 'nerima', 'bpjs', 'amp', 'pelayanannya', 'sepengalaman', 'gue', 'sampe', 'skrg', 'ok', 'bgt', 'pelayanan', 'pake', 'asuransi', 'swasta', 'bpjs', 'emang', 'bpjsrepot', 'dikit', 'hrs', 'ambil', 'rujukan', 'puskesmas', 'rs', 'tipe', 'c', 'trus', 'konsul', 'hrs', 'registrasi', 'ulang', 'tp', 'worth', 'it']",2
2023-07-04 23:30:10+00:00,"['bilang', 'kyk', 'gini', 'krn', 'pengunjung', 'bpjs', 'sisanya', 'asuransi', 'swasta']",4
2023-07-04 16:51:06+00:00,"['mas', 'uki', 'dikotomi', 'sistem', 'kepesertaan', 'dihapus', 'dikotomi', 'pasien', 'premium', 'asuransi', 'swasta', 'counter', 'example', 'premis', 'gugur']",0
2023-07-04 15:24:06+00:00,"['nggak', 'asuransi', 'swasta', 'gamau', 'bayar', 'mahal', 'fyi', 'operasi', 'wisdom', 'teeth', 'pake', 'bpjs', 'ya', 'full', 'cover', 'step', 'faskes', 'drg', 'periksa', 'rujuk', 'rs', 'rs', 'bedah', 'mulut', 'periksa', 'rujuk', 'rontgen', 'hasil', 'rontgen', 'dibacain', 'oke', 'op', 'nunggu', 'jadwal', 'op', 'selesai']",2
2023-10-08 17:47:01+00:00,"['saran', 'jgn', 'kebutuhanmu', 'tercukupi', 'memenuhi', 'materiil', 'immateriil', 'amp', 'km', 'capable', 'to', 'be', 'a', 'husband', 'financial', 'planning', 'amp', 'asuransi', 'yg', 'utk', 'depannya', 'pastikan', 'posisimu', 'sisanya', 'keep', 'in', 'ur', 'mind']",2
2023-10-08 17:27:29+00:00,"['kak', 'sedih', 'sakitnya', 'saran', 'alternatif', 'kak', 'takutnya', 'sakit', 'kakaknya', 'asuransi', 'kesehatan', 'nggak', 'coba', 'pilih', 'rs', 'dokternya', 'kompeten', 'aja', 'kak']",2
2023-10-08 12:10:58+00:00,"['neh', 'saran', 'klo', 'yg', 'ngomong', 'asuransi', 'investasi', 'bilang', 'klo', 'thn', 'bebas', 'bayar', 'trus', 'nunjukkin', 'kertas', 'hasil', 'investasi', 'suruh', 'ttd', 'materai', 'kertas', 'mintain', 'ttd', 'agen', 'atasan', 'nya', 'hasil', 'investasi', 'yg', 'tunjukkin', 'ilustrasi']",4
2023-10-08 06:18:38+00:00,"['beli', 'x', 'premium', 'increase', 'followers', 'dlu', 'ya', 'biar', 'yg', 'teredukasi', 'hmm', 'butuh', 'saran', 'nih']",1
2023-10-08 06:09:35+00:00,"['ga', 'ambil', 'manfaat', 'tambahan', 'in', 'case', 'rawat', 'jalan', 'nya', 'berhubungan', 'rawat', 'inap', 'cover', 'emng', 'asuransi', 'rawat', 'jalan', 'cover', 'rawat', 'inap', 'saran', 'better', 'rajal', 'pake', 'bpjs', 'ranap', 'pake', 'swasta']",2
2023-10-06 11:56:48+00:00,"['asuransi', 'barang', 'y', 'yg', 'asuransi', 'pengiriman', 'saran', 'ku', 'sih', 'pake', 'asuransi', 'aja', 'klo', 'zonk', 'susah', 'komplain', 'asuransi', 'nya']",0
2023-10-05 18:06:34+00:00,"['hallo', 'kak', 'ijin', 'nimbrung', 'ya', 'aja', 'tunggu', 'otomatis', 'start', 'alias', 'ngulang', 'saran', 'liat', 'situasi', 'kakak', 'aktifin', 'lgi', 'worth', 'it', 'better', 'ambil', 'yg', 'sesuai', 'jaman', 'nya', 'feel', 'free', 'dm', 'amp', 'follow']",2
2023-10-04 01:22:03+00:00,"['udah', 'kali', 'saran', 'sih', 'beli', 'toko', 'resmi', 'mahal', 'pelit', 'asuransi', 'dokumentasiin', 'unboxingnya', 'lengkap', 'fungsi', 'aksesorisnya', 'sesuai']",2
2023-10-03 14:35:30+00:00,"['tbh', 'asuransi', 'cover', 'berhubungan', 'kehamilan', 'saran', 'aktifin', 'bpjsnya', 'amp', 'nabung', 'jaga']",2
2023-10-03 02:04:59+00:00,"['kalo', 'deket', 'sih', 'saran', 'pake', 'ojol', 'pilih', 'mode', 'shipper', 'boxnya', 'ga', 'tertera', 'nama', 'barang', 'total', 'pembelanjaan', 'lupa', 'pake', 'asuransi', 'mencegah']",2
2023-10-02 13:51:00+00:00,"['bagus', 'sih', 'mbanya', 'asuransi', 'tp', 'saran', 'aja', 'review', 'polis', 'ulang', 'pelajari', 'manfaatnya', 'takutnya', 'kecewa', 'paham', 'hehehe']",4
2023-10-02 11:04:53+00:00,"['dips', 'saran', 'ekspedisi', 'yg', 'cepet', 'amp', 'aman', 'kirim', 'dokumen', 'ya', 'yg', 'asuransi', 'nya', 'kalo', 'makasii']",2
2023-10-02 01:46:47+00:00,"['hmpr', 'perusahaan', 'asuransi', 'disebabkan', 'bbrp', 'faktor', 'stlh', 'pandemi', 'over', 'claim', 'amp', 'fraud', 'saran', 'sy', 'jgn', 'smp', 'lepas', 'black', 'card', 'nya', 'kak', 'skrg', 'sdh', 'sulit', 'bs', 'dpt', 'bc', 'byk', 'calon', 'nasabah', 'decline', 'tdk', 'utk', 'nasabah', 'msh', 'bs', 'cashless', 'investigasinya', 'ketat', 'skrg']",1
2023-09-30 05:30:34+00:00,"['setau', 'request', 'deh', 'admin', 'kamar', 'nya', 'turunin', 'naikan', 'butuh', 'persetujuan', 'keluarga', 'saran', 'aja', 'coba', 'asuransi', 'bpjs', 'biar', 'ga', 'terulang', 'lumayan', 'jt', 'melayang']",2
2023-09-28 18:38:47+00:00,"['kesehatan', 'jiwa', 'harta', 'benda', 'pau', 'kasi', 'saran', 'taun', 'kerja', 'asuransi', 'mulu']",0
2023-09-26 04:57:14+00:00,"['saran', 'gw', 'nih', 'ya', 'daftar', 'nomor', 'orgil', 'dimasukkin', 'web', 'detect', 'nomor', 'jelek', 'kayak', 'seller', 'asuransi', 'getcontact', 'gak']",4
2023-09-25 09:42:52+00:00,"['berkeyakinan', 'utang', 'bank', 'asuransi', 'menanggung', 'debitur', 'nggak', 'ya', 'saran', 'saran', 'buatmu']",0
2023-09-25 09:26:43+00:00,"['ga', 'pakai', 'bpjs', 'asuransi', 'kah', 'kemarin', 'bgt', 'papaku', 'operasi', 'cover', 'bpjs', 'lumayan', 'bgt', 'semoga', 'orgtua', 'cepet', 'pulih', 'kekumpul', 'uangnya', 'ya', 'semangat', 'donothonnya', 'saran', 'open', 'urgent', 'commision', 'biar', 'cepet', 'penuh', 'target', 'goalsnya']",2
2023-09-23 16:22:21+00:00,"['semoga', 'cepat', 'selesai', 'mas', 'coba', 'cari', 'kerjaan', 'extra', 'menghasilkan', 'uang', 'cepat', 'bidang', 'sales', 'lepas', 'property', 'opsi', 'produk', 'keuangan', 'equity', 'asuransi', 'saran', 'teman', 'kantor', 'berhasil', 'lunasin', 'pinjol', 'kerja', 'lepas']",1
2023-09-20 14:04:02+00:00,"['ouw', 'gtu', 'saran', 'ya', 'kak', 'apapun', 'pinjaman', 'yg', 'terima', 'jgn', 'pkai', 'org', 'sodara', 'ortu', 'semoga', 'cepet', 'selesai', 'ya', 'kak', 'moga', 'fasilitas', 'wo', 'klaim', 'asuransi']",4
2023-09-18 13:51:50+00:00,"['asuransi', 'tenaga', 'kerja', 'saran', 'pendukung', 'kerja', 'laptop', 'tunjangan', 'transport']",1
2023-09-14 16:11:34+00:00,"['tanyain', 'dl', 'minus', 'ngga', 'klpun', 'minus', 'minusnya', 'km', 'terima', 'ga', 'kl', 'cocok', 'tinggal', 'cekout', 'kl', 'e', 'commerce', 'jgn', 'lupa', 'pas', 'cekout', 'klaim', 'asuransi', 'keamanan', 'biar', 'kl', 'enak', 'ngurusnya', 'saran', 'sih', 'toped', 'tp', 'sopi', 'gamasala', 'si', 'cocok']",2
2023-09-14 13:25:55+00:00,"['emang', 'sulit', 'ngepastiin', 'barang', 'aman', 'pengiriman', 'negara', 'saran', 'emang', 'cari', 'wh', 'yg', 'bagus', 'sih', 'pengiriman', 'negeri', 'barang', 'asuransi', 'beneran', 'modal', 'doa', 'aja', 'gak', 'rusak', 'sampe', 'indo', 'yg', 'by', 'sea']",2
2023-09-13 10:46:28+00:00,"['mohon', 'maaf', 'ketidaknyamanannya', 'pelanggan', 'nomor', 'telepon', 'telemarketing', 'asuransi', 'aia', 'berkenan', 'mohon', 'diabaikan', 'ya', 'saran']",2
2023-09-12 15:39:01+00:00,"['saran', 'asuransi', 'yg', 'cover', 'digebrak', 'bias', 'plis']",0
2023-09-11 10:48:36+00:00,"['gws', 'semoga', 'lu', 'asuransi', 'bpjs', 'kalo', 'blom', 'kalo', 'didaerah', 'jakarta', 'ngantrinya', 'saran', 'gw', 'kalo', 'lokasi', 'jogja', 'cepet', 'rumah', 'sakit', 'yg', 'berdekatan']",4
2023-09-09 14:57:42+00:00,"['susah', 'variabelnya', 'kalo', 'single', 'saran', 'kerja', 'yg', 'rajin', 'asuransi', 'nabung', 'invest', 'dana', 'darurat', 'ga', 'tau', 'kedepannya', 'gimana', 'tp', 'jaga', 'aja']",2
2023-09-09 05:09:54+00:00,"['saran', 'idi', 'mogok', 'menyalurkan', 'uang', 'pemilik', 'kuasa', 'faskes', 'jalan', 'pasien', 'suruh', 'bayar', 'dimasukkan', 'asuransi', 'masyarakat', 'selamat', 'penguasa', 'sampe', 'uang', 'masuk']",0
2023-09-07 07:43:13+00:00,"['saran', 'asuransi', 'buy', 'one', 'get', 'you', 'kak']",1
2023-09-05 01:52:21+00:00,"['anies', 'klo', 'gagal', 'presiden', 'saran', 'sy', 'leader', 'agen', 'asuransi', 'unitlink', 'aja', 'pinter', 'ngomong', 'kenyataan', 'nya', 'realita', 'ga', 'sesuai', 'hebatnya', 'dukung', 'keren', 'klo', 'nsbh', 'bpk', 'janjiin', 'untung', 'tp', 'ga', 'sesuai', 'ga', 'komplain']",2
2023-08-31 12:34:50+00:00,"['beli', 'cicil', 'tokped', 'jd', 'kalo', 'sender', 'nanya', 'saran', 'diriku', 'menyarankan', 'tokped', 'aja', 'pake', 'cc', 'ga', 'lupa', 'pake', 'asuransi', 'biar', 'aman']",4
2023-08-30 13:52:14+00:00,"['saran', 'aja', 'mah', 'mending', 'transfer', 'va', 'sih', 'ka', 'gk', 'lupa', 'centang', 'asuransi', 'biar', 'aman', 'barang', 'sampe', 'lupa', 'dokumentasiin', 'unboxingnya', 'ka']",4
2023-08-29 02:43:05+00:00,"['saran', 'gweh', 'si', 'nder', 'mending', 'uangnya', 'taruh', 'aja', 'asuransi', 'xixixi', 'sender', 'jg', 'ga', 'khawatir', 'yg', 'namanya', 'resiko', 'kehidupan']",4
2023-08-27 18:18:24+00:00,"['saran', 'high', 'risk', 'dijamin', 'asuransi', 'lps', 'pp', 'seprti', 'easycash', 'lender', 'komunal', 'bpr', 'dah', 'enak', 'bgt', 'tinggal', 'diam', 'diam', 'jatuh', 'tempo', 'cair']",1
2023-08-27 13:31:39+00:00,"['beliau', 'konsultasi', 'online', 'alodokter', 'nggak', 'kecover', 'asuransi', 'bpjs', 'obat', 'udah', 'gak', 'kecover', 'beliau', 'saran', 'sarannya', 'kayak', 'nasihat', 'oma', 'oma', 'gue', 'emang', 'suka', 'i', 'always', 'looked', 'forward', 'to', 'talk', 'with', 'my', 'grandmas']",2
2023-08-27 09:04:18+00:00,"['ngebul', 'ngerokok', 'vape', 'saran', 'w', 'tobat', 'lu', 'mending', 'lu', 'sakitan', 'sakau', 'lepas', 'ngebul', 'pas', 'udah', 'mapan', 'paru', 'paru', 'ginjal', 'jantung', 'lu', 'jebol', 'belom', 'cover', 'asuransi', 'belom', 'taun', 'bpjs', 'jalan', 'jg']",2
2023-08-26 18:03:33+00:00,"['hallo', 'nder', 'saran', 'aja', 'at', 'least', 'minimal', 'bpjs', 'dlu', 'deh', 'check', 'cashflow', 'oke', 'ga', 'beli', 'asuransi', 'biar', 'tb', 'ga', 'kacau', 'pass', 'udah', 'beli', 'konsul', 'tinggal', 'dm', 'diskusi', 'bareng', 'a', 'z', 'biar', 'ga', 'salah', 'langkah']",2
2023-08-26 06:12:12+00:00,"['bang', 'aldi', 'saran', 'klo', 'kirim', 'make', 'jnt', 'wilayah', 'jabodetabek', 'bandung', 'make', 'layanan', 'next', 'day', 'bang', 'udh', 'include', 'asuransi', 'a', 'hehehe', 'alhamdulillah', 'kerja', 'ekspedisi']",4
2023-08-25 13:28:42+00:00,"['timbang', 'ngunu', 'iku', 'kek', 'i', 'saran', 'yo', 'omahmu', 'asuransi', 'no', 'sek', 'pas', 'keluarga', 'mu', 'turu', 'nag', 'jero', 'obongen', 'omahmu', 'engko', 'cairan', 'asuransi', 'sak', 'warisan', 'e', 'iso', 'dobel']",2
2023-08-24 21:54:29+00:00,"['dipersulit', 'pelaporan', 'kejadian', 'polsek', 'jam', 'gan', 'dianggap', 'tkp', 'sdh', 'tercemar', 'bias', 'saran', 'laporkan', 'polsek', 'sesuai', 'tkp', 'max', 'x', 'jam', 'surat', 'polisi', 'gini', 'jg', 'utk', 'urus', 'asuransi', 'tjh', 'mobil', 'asuransi', 'all', 'risk']",2
2023-08-23 06:17:55+00:00,"['baiknya', 'asuransi', 'kecelakaan', 'pengemudi', 'motor', 'yg', 'kemaren', 'lawan', 'arah', 'dikasihkan', 'sopir', 'truknya', 'aja', 'biar', 'mikir', 'tuh', 'pemotor', 'kemaren', 'saran', 'aja', 'sih']",2
2023-08-20 01:24:30+00:00,"['sendernya', 'pake', 'bpjs', 'asuransi', 'engga', 'nya', 'tinggal', 'dateng', 'aja', 'fdc', 'saran', 'yg', 'lumayan', 'terjangkau', 'kalo', 'asuransi', 'sih', 'enak', 'rupiah', 'ga', 'bayar']",2
2023-08-19 08:45:24+00:00,"['saran', 'sih', 'coba', 'asuransi', 'pribadi', 'biar', 'ga', 'bergantungan', 'asuransi', 'kantor', 'terusan', 'make', 'sure', 'sesuai', 'cashflow']",4
2023-08-11 15:26:30+00:00,"['saran', 'sih', 'mendingan', 'pakai', 'asuransi', 'biar', 'lbh', 'aman']",0
2023-08-09 09:27:40+00:00,"['saran', 'gue', 'kalo', 'tertarik', 'sm', 'asuransi', 'kesehatan', 'agen', 'beneran', 'kalo', 'orang', 'disekitar', 'lo', 'biar', 'nanyanya', 'nyaman', 'kalk', 'yg', 'agen', 'full', 'time', 'jd', 'agen', 'side', 'job', 'saran', 'gue', 'sih', 'observasi', 'merk', 'sesuaikan', 'sm', 'kebutuhan', 'amp', 'budget']",2
2023-08-09 05:46:19+00:00,"['sorry', 'banget', 'ngalamin', 'mengenakan', 'semoga', 'ga', 'nemu', 'ya', 'saran', 'dibandingkan', 'ga', 'asuransi', 'trauma', 'better', 'make', 'sure', 'ambil', 'amp']",2
2023-08-09 03:26:33+00:00,"['emang', 'pilihannya', 'hati', 'banget', 'kak', 'saran', 'aja', 'kontak', 'perusahan', 'asuransi', 'bikin', 'ilustrasi', 'polis', 'coba', 'bandingin', 'benefitnya', 'disesuaiin', 'aja', 'kebutuhan', 'lifestyle']",2
2023-08-08 13:37:27+00:00,"['saran', 'mendingan', 'klo', 'penawaran', 'asuransi', 'loe', 'pelajarin', 'produk', 'yg', 'merka', 'tawarkan', 'sekedar', 'saran', 'pola', 'pemasaran', 'via', 'telemarketing', 'mendingan', 'gak', 'deh', 'yg', 'kecewa']",0
2023-08-08 13:12:59+00:00,"['insight', 'bagus', 'asuransi', 'thank', 'you', 'bro', 'udah', 'sadar', 'proteksi', 'tp', 'saran', 'pertimbangan', 'asuransi', 'penyakit', 'kritis', 'nunggu', 'sakit', 'kritis', 'masuk', 'usia', 'resiko', 'disamping', 'psti', 'harganya']",2
2023-08-08 11:07:28+00:00,"['ngasih', 'saran', 'bagus', 'asuransi', 'jiwa', 'kl', 'single', 'mending', 'tunda', 'krn', 'warisan', 'keluarga', 'kecuali', 'emang', 'ninggalin', 'ortu', 'kl', 'dah', 'married', 'anak', 'baiknya', 'ambil']",2
2023-08-08 08:16:36+00:00,"['saran', 'butuh', 'asuransi', 'kesehatan', 'jiwa', 'ambil', 'aja', 'produk', 'individu', 'agent', 'asuransi', 'detail']",1
2023-08-08 07:48:36+00:00,"['nambahin', 'saran', 'closing', 'asuransi', 'by', 'telemarketing', 'mending', 'via', 'fintech', 'knp', 'krn', 'nggk', 'fair', 'pas', 'masuk', 'via', 'telpon', 'giliran', 'claim', 'mesti', 'ngadep', 'fisik', 'insurance', 'fintech', 'in', 'out', 'online']",2
2023-08-08 07:29:23+00:00,"['saran', 'kah', 'asuransi', 'penyakit', 'kritis', 'bagus']",0
2023-08-08 07:18:55+00:00,"['klausul', 'asuransi', 'tricky', 'kadang', 'kecelakaan', 'logikanya', 'claim', 'eh', 'masuk', 'unsur', 'ketidaksengajaan', 'gak', 'claim', 'agen', 'paham', 'saran', 'claimnya']",1
2023-08-08 06:45:20+00:00,"['based', 'on', 'pengalaman', 'ambil', 'asuransi', 'better', 'agent', 'ngerti', 'teknikal', 'asuransi', 'ngasih', 'saran', 'paket', 'diambil']",0
2023-08-08 06:08:14+00:00,"['saran', 'asuransi', 'tujuannya', 'proteksi', 'bedakan', 'investasi', 'suka', 'dicampur', 'tuh']",0
2023-08-08 05:04:58+00:00,"['saran', 'menyetujui', 'asuransi', 'dikasih', 'draf', 'polisnya']",0
